"success","trial_type","trial_index","time_elapsed","internal_node_id","group_index","rt","stimulus","response","trial_id","trial_duration","view_history","page_index","exp_stage","block_num","stimulus_duration","condition","stim_color","stim_word","correct_response","choices","correct_trial","ITIParams","attention_check_question","timing_post_trial","exp_id"
"","html-keyboard-response","374","345975","0.0-3.2-92.2","","null","<div class=""centerbox""><div class=""fixation"">+</div></div>","null","test_fixation","500","","","test","2","500","","","","","","","","","",""
"","html-keyboard-response","375","347477","0.0-3.2-93.2","","518","<div class = centerbox><div class = stroop-stim style = ""color:#7070FF"">green</div></div>",".","test_trial","1500","","","test","2","1000","incongruent","blue","green",".","["","",""."",""/""]","1","","","",""
"","html-keyboard-response","376","348463","0.0-3.2-94.2","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","984.6959498140466","","","test","2","984.6959498140466","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","377","348965","0.0-3.2-95.2","","null","<div class=""centerbox""><div class=""fixation"">+</div></div>","null","test_fixation","500","","","test","2","500","","","","","","","","","",""
"","html-keyboard-response","378","350468","0.0-3.2-96.2","","686","<div class = centerbox><div class = stroop-stim style = ""color:#7070FF"">blue</div></div>",".","test_trial","1500","","","test","2","1000","congruent","blue","blue",".","["","",""."",""/""]","1","","","",""
"","html-keyboard-response","379","350829","0.0-3.2-97.2","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","359.6804804605034","","","test","2","359.6804804605034","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","380","351329","0.0-3.2-98.2","","null","<div class=""centerbox""><div class=""fixation"">+</div></div>","null","test_fixation","500","","","test","2","500","","","","","","","","","",""
"","html-keyboard-response","381","352832","0.0-3.2-99.2","","755","<div class = centerbox><div class = stroop-stim style = ""color:#7070FF"">red</div></div>",".","test_trial","1500","","","test","2","1000","incongruent","blue","red",".","["","",""."",""/""]","1","","","",""
"","html-keyboard-response","382","353492","0.0-3.2-100.2","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","657.2910790654556","","","test","2","657.2910790654556","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","383","353994","0.0-3.2-101.2","","null","<div class=""centerbox""><div class=""fixation"">+</div></div>","null","test_fixation","500","","","test","2","500","","","","","","","","","",""
"","html-keyboard-response","384","355496","0.0-3.2-102.2","","597","<div class = centerbox><div class = stroop-stim style = ""color:#7070FF"">blue</div></div>",".","test_trial","1500","","","test","2","1000","congruent","blue","blue",".","["","",""."",""/""]","1","","","",""
"","html-keyboard-response","385","355506","0.0-3.2-103.2","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","9.598466769998941","","","test","2","9.598466769998941","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","386","356007","0.0-3.2-104.2","","null","<div class=""centerbox""><div class=""fixation"">+</div></div>","null","test_fixation","500","","","test","2","500","","","","","","","","","",""
"","html-keyboard-response","387","357510","0.0-3.2-105.2","","814","<div class = centerbox><div class = stroop-stim style = ""color:#70FF70"">red</div></div>","/","test_trial","1500","","","test","2","1000","incongruent","green","red","/","["","",""."",""/""]","1","","","",""
"","html-keyboard-response","388","357670","0.0-3.2-106.2","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","159.78872813615357","","","test","2","159.78872813615357","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","389","358172","0.0-3.2-107.2","","null","<div class=""centerbox""><div class=""fixation"">+</div></div>","null","test_fixation","500","","","test","2","500","","","","","","","","","",""
"","html-keyboard-response","390","359674","0.0-3.2-108.2","","784","<div class = centerbox><div class = stroop-stim style = ""color:#70FF70"">red</div></div>","/","test_trial","1500","","","test","2","1000","incongruent","green","red","/","["","",""."",""/""]","1","","","",""
"","html-keyboard-response","391","361186","0.0-3.2-109.2","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","1510.0314134138855","","","test","2","1510.0314134138855","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","392","361686","0.0-3.2-110.2","","null","<div class=""centerbox""><div class=""fixation"">+</div></div>","null","test_fixation","500","","","test","2","500","","","","","","","","","",""
"","html-keyboard-response","393","363189","0.0-3.2-111.2","","786","<div class = centerbox><div class = stroop-stim style = ""color:#FF7070"">blue</div></div>",",","test_trial","1500","","","test","2","1000","incongruent","red","blue",",","["","",""."",""/""]","1","","","",""
"","html-keyboard-response","394","363249","0.0-3.2-112.2","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","59.93407629356453","","","test","2","59.93407629356453","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","395","363751","0.0-3.2-113.2","","null","<div class=""centerbox""><div class=""fixation"">+</div></div>","null","test_fixation","500","","","test","2","500","","","","","","","","","",""
"","html-keyboard-response","396","365253","0.0-3.2-114.2","","586","<div class = centerbox><div class = stroop-stim style = ""color:#70FF70"">green</div></div>","/","test_trial","1500","","","test","2","1000","congruent","green","green","/","["","",""."",""/""]","1","","","",""
"","html-keyboard-response","397","366323","0.0-3.2-115.2","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","1067.137686887283","","","test","2","1067.137686887283","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","398","366825","0.0-3.2-116.2","","null","<div class=""centerbox""><div class=""fixation"">+</div></div>","null","test_fixation","500","","","test","2","500","","","","","","","","","",""
"","html-keyboard-response","399","368327","0.0-3.2-117.2","","708","<div class = centerbox><div class = stroop-stim style = ""color:#7070FF"">green</div></div>",".","test_trial","1500","","","test","2","1000","incongruent","blue","green",".","["","",""."",""/""]","1","","","",""
"","html-keyboard-response","400","368769","0.0-3.2-118.2","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","441.09334859844","","","test","2","441.09334859844","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","401","369270","0.0-3.2-119.2","","null","<div class=""centerbox""><div class=""fixation"">+</div></div>","null","test_fixation","500","","","test","2","500","","","","","","","","","",""
"","html-keyboard-response","402","370772","0.0-3.2-120.2","","601","<div class = centerbox><div class = stroop-stim style = ""color:#FF7070"">blue</div></div>",",","test_trial","1500","","","test","2","1000","incongruent","red","blue",",","["","",""."",""/""]","1","","","",""
"","html-keyboard-response","403","370944","0.0-3.2-121.2","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","170.88113344482304","","","test","2","170.88113344482304","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","404","372972","0.0-4.0","","2025","
  <div class=""centerbox"">
    <p class=""center-block-text"">Thanks for completing this task!</p>
    <p class=""center-block-text"">Press <i>enter</i> to continue.</p>
  </div>
","enter","end","15000","","","","","","","","","","","","","","","stroop_rdoc"
"true","fullscreen","405","373974","0.0-5.0","","","","","","","","","","","","","","","","","","","","",""
